ID,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTLPmock_1,CPM.WTLPmock_2,CPM.WTLPmock_3,CPM.WTLPmock_4,CPM.WTLPmyc_1,CPM.WTLPmyc_2,CPM.WTLPmyc_3,CPM.WTLPmyc_4
28684,AGIS_Os06g011210, 2.403800e-01, 7.7668409369, 2.477863e+00,1.442715e-01,3.464519e-01,Not_significant,1.884020e+02,1.870409e+02,2.067945e+02,2.142278e+02,2.559416e+02,2.064451e+02,2.141769e+02,2.686720e+02
28685,AGIS_Os06g011220, 3.426807e-01, 5.5163592842, 3.112259e+00,1.059248e-01,2.878787e-01,Not_significant,4.986964e+01,3.352910e+01,4.148090e+01,3.658893e+01,3.994365e+01,5.314668e+01,5.348013e+01,5.748746e+01
28686,AGIS_Os06g011230, 7.827535e-01, 5.9283069981, 2.211660e+01,6.798169e-04,8.729483e-03,Not_significant,3.955178e+01,3.744659e+01,4.719576e+01,5.577477e+01,7.086219e+01,8.014568e+01,8.377333e+01,7.178486e+01
28687,AGIS_Os06g011240,-2.903170e-01, 4.4748745286, 1.662457e+00,2.241968e-01,4.524666e-01,Not_significant,2.159669e+01,1.951063e+01,2.944116e+01,2.432188e+01,1.623655e+01,1.179686e+01,2.139205e+01,3.286416e+01
28689,AGIS_Os06g011260,-3.831507e-02, 4.2090115893, 2.245589e-02,8.836420e-01,9.485233e-01,Not_significant,1.567910e+01,1.931860e+01,1.903883e+01,1.880382e+01,2.400937e+01,2.480989e+01,1.391949e+01,1.171592e+01
28691,AGIS_Os06g011280,-2.467032e-01, 0.5242690090, 5.922331e-02,8.122874e-01,9.125987e-01,Not_significant,6.575104e-01,1.152203e+00,1.508980e+00,2.164774e+00,9.500111e-01,2.918811e+00,1.318688e+00,1.985750e-01
28692,AGIS_Os06g011290,-1.172606e+00, 5.8306545770, 2.869858e+01,2.719916e-04,4.388469e-03,DOWN,5.406759e+01,8.941093e+01,7.503162e+01,9.749974e+01,3.929591e+01,3.855263e+01,3.465219e+01,2.601332e+01
28693,AGIS_Os06g011300,-5.997002e-01, 4.5938316103, 8.547742e+00,1.409228e-02,7.714442e-02,Not_significant,2.614868e+01,3.468130e+01,2.908800e+01,2.542549e+01,1.904340e+01,2.249917e+01,1.326014e+01,2.233969e+01
28694,AGIS_Os06g011310, 4.535942e-01, 6.7565880917, 9.007861e+00,1.227936e-02,6.993923e-02,Not_significant,8.218881e+01,1.042359e+02,9.018563e+01,8.616651e+01,1.271288e+02,1.593184e+02,1.110628e+02,1.041029e+02
28698,AGIS_Os06g011350, 4.221275e-01, 1.4145235091, 7.081737e-01,4.182917e-01,6.474619e-01,Not_significant,1.365599e+00,3.149354e+00,1.573192e+00,2.801473e+00,2.331845e+00,4.803876e+00,2.124553e+00,2.581475e+00
28699,AGIS_Os06g011360,-1.910764e+00, 4.5241986801, 2.760884e+01,6.786504e-04,8.723756e-03,DOWN,3.682059e+01,3.575669e+01,2.224943e+01,4.932290e+01,6.520530e+00,1.039826e+01,1.516491e+01,7.099056e+00
28702,AGIS_Os06g011390, 3.280689e-01, 4.4877002834, 3.304463e+00,9.690333e-02,2.718097e-01,Not_significant,2.412558e+01,1.766711e+01,1.987359e+01,1.748798e+01,2.988217e+01,2.201270e+01,2.725289e+01,2.050287e+01
28703,AGIS_Os06g011400,-7.020491e-01, 3.2192536585, 4.009078e+00,7.100270e-02,2.236950e-01,Not_significant,8.749947e+00,1.198291e+01,1.030601e+01,1.311599e+01,1.342970e+01,5.472770e+00,4.945081e+00,5.758675e+00
28705,AGIS_Os06g011420,-1.774760e+00, 1.8615167823, 1.224979e+01,5.105271e-03,3.752349e-02,DOWN,5.765861e+00,4.109523e+00,4.655364e+00,6.706556e+00,3.584133e+00,1.641831e+00,8.791254e-01,9.928750e-01
28706,AGIS_Os06g011430,-5.193776e-01, 4.1309000997, 1.465134e+00,2.613954e-01,4.977569e-01,Not_significant,1.987705e+01,1.835843e+01,2.629478e+01,1.421960e+01,2.055478e+01,9.486135e+00,6.666701e+00,2.397793e+01
28707,AGIS_Os06g011440,-1.122923e+00, 1.0130152917, 2.865808e+00,1.190853e-01,3.082522e-01,Not_significant,2.023109e+00,2.227592e+00,3.788503e+00,2.122328e+00,1.468199e+00,3.648514e-01,2.124553e+00,1.191450e+00
28708,AGIS_Os06g011450,-1.079280e+00, 1.2349833197, 2.169935e+00,1.692646e-01,3.804761e-01,Not_significant,3.338130e+00,2.073965e+00,5.169059e+00,1.528076e+00,2.547757e+00,8.513198e-01,5.128232e-01,2.035394e+00
28711,AGIS_Os06g011480,-2.097857e-01, 4.1223174813, 5.756394e-01,4.643021e-01,6.856913e-01,Not_significant,1.633661e+01,1.920338e+01,2.000201e+01,1.702107e+01,1.878431e+01,8.087538e+00,1.739936e+01,2.174396e+01
28712,AGIS_Os06g011490, 1.305630e+00, 2.8578952216, 3.967841e+00,8.213751e-02,2.454901e-01,Not_significant,8.041859e+00,5.031285e+00,1.797934e+00,2.716579e+00,3.670497e+00,1.076311e+01,1.388286e+01,1.151735e+01
28713,AGIS_Os06g011500, 5.561846e-01, 3.0242183259, 2.664894e+00,1.313656e-01,3.274406e-01,Not_significant,9.154569e+00,1.071548e+01,2.953748e+00,4.202209e+00,7.643271e+00,1.556699e+01,8.681364e+00,5.609744e+00
28718,AGIS_Os06g011550,-1.823089e-01, 0.3044436786, 1.830259e-02,8.948797e-01,9.540499e-01,Not_significant,4.046218e-01,1.152203e+00,9.310727e-01,1.230950e+00,3.281856e+00,0.000000e+00,7.326045e-01,1.390025e+00
28719,AGIS_Os06g011560,-6.760394e-01,-0.5329530676, 2.686287e-01,6.147037e-01,7.934012e-01,Not_significant,8.092436e-01,5.376946e-01,2.889536e-01,9.338242e-01,8.636464e-01,4.864685e-01,0.000000e+00,9.928750e-01
28720,AGIS_Os06g011570,-6.500690e-01, 2.2533974784, 2.235008e+00,1.635457e-01,3.731979e-01,Not_significant,5.411817e+00,8.948774e+00,2.761112e+00,6.197197e+00,2.288663e+00,3.526896e+00,4.139216e+00,4.170075e+00
28721,AGIS_Os06g011580,-8.496185e-01, 3.4223411800, 8.402923e+00,1.472810e-02,7.967054e-02,Not_significant,1.213865e+01,1.444094e+01,1.492927e+01,1.222461e+01,8.247823e+00,1.179686e+01,4.542148e+00,6.751550e+00
28723,AGIS_Os06g011600, 8.045468e-01, 0.4378019149, 3.144679e-01,5.869184e-01,7.748577e-01,Not_significant,3.540441e-01,8.065419e-01,2.600582e+00,0.000000e+00,6.045525e-01,6.080856e-01,1.208797e+00,3.921856e+00
28724,AGIS_Os06g011610, 6.349910e-03, 4.2214780609, 8.433051e-04,9.773625e-01,9.895763e-01,Not_significant,1.851145e+01,2.181504e+01,1.785091e+01,1.570523e+01,2.081388e+01,1.720882e+01,1.461546e+01,2.204182e+01
28725,AGIS_Os06g011620, 2.469770e-01, 1.3440803786, 2.211244e-01,6.475359e-01,8.153174e-01,Not_significant,2.174842e+00,2.803693e+00,1.380556e+00,2.334560e+00,3.540950e+00,2.979619e+00,1.062277e+00,3.425419e+00
28726,AGIS_Os06g011630, 2.428020e-01, 1.5405344232, 2.489346e-01,6.278307e-01,8.023058e-01,Not_significant,3.742752e+00,2.918913e+00,1.444768e+00,2.249667e+00,4.577326e+00,3.344471e+00,2.674007e+00,1.687887e+00
28727,AGIS_Os06g011640, 6.609303e-01, 1.9769327398, 1.659218e+00,2.246181e-01,4.528640e-01,Not_significant,2.984086e+00,1.881931e+00,1.830040e+00,6.197197e+00,5.440972e+00,5.107919e+00,4.395627e+00,3.028269e+00
28728,AGIS_Os06g011650, 1.462690e-02, 5.6069947294, 8.054079e-03,9.301326e-01,9.697341e-01,Not_significant,5.007195e+01,5.088895e+01,5.111268e+01,4.130050e+01,4.180049e+01,5.697762e+01,4.655702e+01,5.053734e+01
28730,AGIS_Os06g011670,-1.241906e+00, 1.3757774051, 2.465717e+00,1.454978e-01,3.481578e-01,Not_significant,3.338130e+00,3.302981e+00,4.462728e+00,1.825202e+00,1.727293e-01,1.276980e+00,2.490855e+00,3.127556e+00
28731,AGIS_Os06g011680,-2.296876e-01, 4.3642431810, 1.239557e+00,2.897183e-01,5.270012e-01,Not_significant,1.871376e+01,2.592456e+01,2.581319e+01,1.833691e+01,1.580473e+01,1.854661e+01,1.886457e+01,2.204182e+01
28732,AGIS_Os06g011690, 1.372371e-01, 2.8108871263, 1.794959e-01,6.801200e-01,8.355951e-01,Not_significant,7.637237e+00,4.147930e+00,5.907496e+00,9.083563e+00,8.334188e+00,7.722687e+00,5.421274e+00,7.247987e+00
28733,AGIS_Os06g011700,-4.089796e-01, 4.4285317084, 2.215453e+00,1.661874e-01,3.767059e-01,Not_significant,1.987705e+01,3.037974e+01,2.179994e+01,2.487368e+01,2.375028e+01,1.161443e+01,2.307704e+01,1.613422e+01
28734,AGIS_Os06g011710,-1.588162e+00, 2.0091617740, 8.662639e+00,1.361113e-02,7.525898e-02,Not_significant,5.361239e+00,7.566131e+00,4.687470e+00,4.541781e+00,1.295470e+00,1.337788e+00,5.457904e+00,1.141806e+00
28735,AGIS_Os06g011720, 6.726978e-01, 5.6870376627, 1.943932e+01,1.093961e-03,1.231685e-02,Not_significant,3.641596e+01,3.875242e+01,4.058193e+01,4.295591e+01,6.727806e+01,5.989643e+01,6.296736e+01,6.265041e+01
28737,AGIS_Os06g011740,-1.346223e+00, 1.6836059620, 3.006817e+00,1.139286e-01,3.001329e-01,Not_significant,3.186397e+00,5.453759e+00,4.045351e+00,3.310831e+00,4.490961e+00,1.945874e+00,2.380965e+00,9.928750e-02
28739,AGIS_Os06g011760,-3.725621e+00, 1.4017615858, 2.236486e+01,6.518320e-04,8.478017e-03,DOWN,6.473949e+00,4.224743e+00,3.403231e+00,4.329549e+00,8.636464e-02,2.432342e-01,2.564116e-01,1.390025e+00
28741,AGIS_Os06g011780, 3.811240e-01, 4.6756818784, 4.485074e+00,5.824002e-02,1.970784e-01,Not_significant,1.674123e+01,2.004833e+01,2.424000e+01,2.737803e+01,2.491620e+01,2.189108e+01,3.512839e+01,3.341024e+01
28742,AGIS_Os06g011790, 8.344167e-01, 2.1418071484, 4.864739e+00,5.002675e-02,1.786153e-01,Not_significant,4.299107e+00,3.725455e+00,2.568477e+00,2.122328e+00,5.743249e+00,6.384899e+00,5.091602e+00,4.765800e+00
28743,AGIS_Os06g011800, 7.649702e-01, 5.1746397851, 2.350831e+01,5.393366e-04,7.384179e-03,Not_significant,2.321518e+01,2.523324e+01,2.735428e+01,3.077375e+01,3.761180e+01,4.390378e+01,4.560463e+01,5.460812e+01
28744,AGIS_Os06g011810, 1.264202e+00, 4.2979836856, 3.045429e+01,1.933758e-04,3.391148e-03,UP,1.552736e+01,1.313511e+01,9.118092e+00,8.956223e+00,2.336164e+01,3.307986e+01,2.879136e+01,2.482187e+01
28746,AGIS_Os06g011830,-6.349922e-01, 4.1637262491, 9.205218e+00,1.158812e-02,6.702675e-02,Not_significant,2.028167e+01,2.723039e+01,2.090098e+01,1.833691e+01,1.053649e+01,1.605346e+01,1.413927e+01,1.519099e+01
28747,AGIS_Os06g011840, 3.665792e-01, 2.3519141727, 7.812788e-01,3.959978e-01,6.291179e-01,Not_significant,6.170483e+00,2.381219e+00,5.522225e+00,3.692850e+00,3.368221e+00,4.682259e+00,7.838869e+00,6.503331e+00
28748,AGIS_Os06g011850, 4.596100e-01, 3.8337658346, 2.976436e+00,1.129383e-01,2.985635e-01,Not_significant,1.375714e+01,8.103826e+00,1.104445e+01,1.540810e+01,1.472517e+01,1.866823e+01,1.758251e+01,1.414847e+01
28749,AGIS_Os06g011860,-1.981007e-01, 5.5863485224, 1.233192e+00,2.908955e-01,5.280249e-01,Not_significant,4.435667e+01,4.113364e+01,5.798336e+01,6.023166e+01,5.134378e+01,3.307986e+01,3.699653e+01,5.852998e+01
28779,AGIS_Os06g012160,-1.691061e+00, 6.4154666137, 7.736142e+00,3.939540e-02,1.531403e-01,Not_significant,3.181339e+01,1.662628e+02,1.396288e+02,1.935563e+02,3.795726e+01,6.336252e+01,2.340671e+01,2.606297e+01
28780,AGIS_Os06g012170, 4.943403e-01, 3.1854394438, 1.838719e+00,2.028409e-01,4.255741e-01,Not_significant,6.878571e+00,5.645793e+00,6.678039e+00,9.805154e+00,6.865989e+00,1.313465e+01,1.655686e+01,6.552975e+00
28781,AGIS_Os06g012180, 7.563654e-01, 1.5181784643, 2.403380e+00,1.498584e-01,3.543864e-01,Not_significant,3.388708e+00,1.152203e+00,2.311629e+00,1.655416e+00,3.756862e+00,2.128300e+00,3.882804e+00,3.971500e+00
28783,AGIS_Os06g012200,-6.217759e-01, 4.0109235877, 4.470290e+00,5.889649e-02,1.984908e-01,Not_significant,1.497101e+01,1.528589e+01,2.395104e+01,2.028945e+01,1.256606e+01,5.837622e+00,1.084255e+01,2.447437e+01
28787,AGIS_Os06g012240, 1.268433e-01, 1.3951313184, 5.408370e-02,8.204514e-01,9.168277e-01,Not_significant,1.921954e+00,3.226168e+00,4.302198e+00,8.913776e-01,2.893215e+00,2.310725e+00,2.893788e+00,1.836819e+00
28788,AGIS_Os06g012250, 2.913296e-01, 6.7698009244, 2.635110e+00,1.333199e-01,3.306054e-01,Not_significant,1.097031e+02,7.838819e+01,9.477678e+01,1.097668e+02,9.780796e+01,1.321370e+02,1.331875e+02,1.165635e+02
28789,AGIS_Os06g012260,-5.443319e-02, 2.5198240111, 2.166297e-02,8.856984e-01,9.493182e-01,Not_significant,8.598214e+00,4.301557e+00,5.233271e+00,5.220926e+00,4.188685e+00,5.716005e+00,6.410290e+00,5.560100e+00
28790,AGIS_Os06g012270, 4.921830e-01, 2.6533109406, 2.388793e+00,1.509848e-01,3.559724e-01,Not_significant,4.855462e+00,4.186336e+00,6.999099e+00,4.414442e+00,5.959160e+00,4.986302e+00,9.523859e+00,8.687656e+00
28791,AGIS_Os06g012280,-1.370592e-01, 9.2971817527, 6.818122e-01,4.268244e-01,6.553498e-01,Not_significant,5.753216e+02,7.767382e+02,6.319094e+02,6.323688e+02,5.674589e+02,8.204899e+02,5.589406e+02,4.690341e+02
28794,AGIS_Os06g012310, 9.975792e-01,-0.1942084923, 7.618761e-01,4.017290e-01,6.330734e-01,Not_significant,2.023109e-01,1.305830e+00,3.531655e-01,2.971259e-01,8.636464e-01,1.094554e+00,1.904772e+00,2.482187e-01
28795,AGIS_Os06g012320,-2.386575e+00, 2.5628877042, 3.250907e+01,1.477264e-04,2.764789e-03,DOWN,8.952258e+00,9.063994e+00,6.581721e+00,1.447428e+01,1.511381e+00,2.918811e+00,1.831511e+00,1.191450e+00
28799,AGIS_Os06g012360,-1.523542e-01, 3.3864725757, 8.645243e-02,7.762491e-01,8.923049e-01,Not_significant,5.715283e+00,8.833554e+00,1.261764e+01,1.247929e+01,7.945547e+00,8.817241e+00,2.527486e+00,2.407722e+01
28803,AGIS_Os06g012400,-2.866390e-01, 8.6395269627, 2.883541e+00,1.180722e-01,3.062845e-01,Not_significant,4.719408e+02,4.060362e+02,4.501897e+02,4.179288e+02,3.192469e+02,3.245353e+02,3.489762e+02,4.508645e+02
28804,AGIS_Os06g012410, 3.151561e-01, 6.2386046791, 3.915800e+00,7.389261e-02,2.293079e-01,Not_significant,7.030304e+01,7.255036e+01,6.061605e+01,6.515546e+01,8.018957e+01,7.266623e+01,8.989058e+01,9.203951e+01
28805,AGIS_Os06g012420,-5.172840e-01, 4.9669682943, 3.916548e+00,7.616796e-02,2.338238e-01,Not_significant,2.144496e+01,3.318344e+01,4.982844e+01,4.100337e+01,2.314572e+01,1.690478e+01,2.014662e+01,4.378579e+01
28808,AGIS_Os06g012450,-1.112997e-01, 4.9618328495, 2.975625e-01,5.964989e-01,7.810765e-01,Not_significant,3.156050e+01,3.422042e+01,2.834956e+01,3.366012e+01,2.703213e+01,2.803275e+01,4.186835e+01,2.387864e+01
28809,AGIS_Os06g012460, 2.864681e-01, 4.4764945343, 1.470673e+00,2.510952e-01,4.859765e-01,Not_significant,1.466754e+01,2.335131e+01,1.557139e+01,2.678378e+01,2.146161e+01,1.714801e+01,2.857158e+01,2.983589e+01
28815,AGIS_Os06g012520,-1.565481e+00, 1.7684315419, 5.216925e+00,4.401922e-02,1.646675e-01,Not_significant,4.703729e+00,4.800845e+00,2.311629e+00,6.749002e+00,5.181878e-01,1.033746e+00,4.249106e+00,2.134681e+00
28816,AGIS_Os06g012530, 7.923417e-01, 1.6846862220, 1.670398e+00,2.231685e-01,4.515577e-01,Not_significant,5.057773e+00,1.190609e+00,8.026489e-01,3.141045e+00,3.627315e+00,6.324090e+00,2.454225e+00,2.631119e+00
28824,AGIS_Os06g012610,-8.606698e-01, 6.8316850718, 2.862158e+01,2.488311e-04,4.130357e-03,Not_significant,1.263432e+02,1.442942e+02,1.403030e+02,1.737762e+02,7.988729e+01,5.989643e+01,8.153889e+01,1.044504e+02
28825,AGIS_Os06g012620, 1.343063e-01, 2.9026991454, 1.628459e-01,6.944231e-01,8.436187e-01,Not_significant,9.154569e+00,7.105250e+00,7.223840e+00,4.754014e+00,7.643271e+00,6.749750e+00,6.263769e+00,1.027626e+01
28826,AGIS_Os06g012630, 1.406698e+00, 2.3457536638, 1.313440e+01,4.114574e-03,3.208202e-02,UP,3.135819e+00,1.497863e+00,2.151099e+00,4.669121e+00,5.656884e+00,5.594387e+00,8.498213e+00,8.836587e+00
28827,AGIS_Os06g012640,-6.875664e-02, 4.7315101691, 1.275751e-01,7.278397e-01,8.644050e-01,Not_significant,3.075126e+01,2.899710e+01,2.308418e+01,2.551038e+01,2.275708e+01,2.791113e+01,3.040309e+01,2.243897e+01
28829,AGIS_Os06g012660, 7.610959e-02, 5.7462367307, 2.476845e-01,6.286860e-01,8.026526e-01,Not_significant,5.366297e+01,4.981356e+01,5.682754e+01,4.834663e+01,6.002343e+01,5.746409e+01,5.032993e+01,5.227487e+01
28839,AGIS_Os06g012760, 2.605288e+00, 0.7582804176, 4.367366e+00,6.223313e-02,2.054754e-01,Not_significant,1.719643e+00,3.072540e-01,6.742251e-01,0.000000e+00,1.165923e+00,2.371534e+00,3.479872e+00,3.226844e+00
28840,AGIS_Os06g012770, 1.316327e-01, 5.0398816407, 4.785301e-01,5.036864e-01,7.157773e-01,Not_significant,4.010814e+01,2.258317e+01,2.879904e+01,3.472128e+01,3.186855e+01,3.411360e+01,2.934081e+01,4.100574e+01
28847,AGIS_Os06g012840,-6.416764e-01, 2.0979906738, 1.610349e+00,2.311053e-01,4.603099e-01,Not_significant,7.788970e+00,3.072540e+00,2.311629e+00,7.258361e+00,3.152309e+00,1.216171e+00,4.981711e+00,3.772925e+00
28849,AGIS_Os06g012860,-5.261138e-01, 2.6530172924, 6.856105e-01,4.304389e-01,6.573113e-01,Not_significant,4.197951e+00,7.066843e+00,9.824423e+00,5.390712e+00,5.268243e+00,2.858002e+00,1.684990e+00,1.330452e+01
28856,AGIS_Os06g012930,-1.128449e+00, 6.0805453946, 9.476999e+00,1.869896e-02,9.306440e-02,Not_significant,4.010814e+01,1.108419e+02,1.309602e+02,9.588677e+01,4.607554e+01,4.919412e+01,2.849832e+01,3.901999e+01
28858,AGIS_Os06g012950,-6.183085e-02, 3.0281242880, 4.961180e-02,8.278959e-01,9.204514e-01,Not_significant,7.333770e+00,6.874809e+00,9.085986e+00,9.805154e+00,8.334188e+00,7.297027e+00,8.424952e+00,7.396919e+00
28859,AGIS_Os06g012960,-3.210239e-02, 4.5711495531, 2.801590e-02,8.701638e-01,9.419110e-01,Not_significant,2.346807e+01,2.070124e+01,2.359788e+01,2.780249e+01,2.577985e+01,1.951955e+01,2.783897e+01,2.075109e+01
28860,AGIS_Os06g012970, 1.820766e+00, 2.0607735033, 3.128868e+00,1.180331e-01,3.062578e-01,Not_significant,5.512972e+00,6.913216e-01,3.499549e+00,2.971259e-01,2.331845e+00,7.965921e+00,6.043987e+00,6.503331e+00
28861,AGIS_Os06g012980, 6.288500e-01, 5.3502531805, 7.262243e+00,2.192560e-02,1.031886e-01,Not_significant,2.104033e+01,3.679367e+01,3.236280e+01,3.043418e+01,2.495938e+01,6.713265e+01,3.208808e+01,8.096895e+01
28863,AGIS_Os06g013000, 3.429491e-01, 5.0806253133, 3.259070e+00,9.894476e-02,2.753932e-01,Not_significant,3.697232e+01,3.034134e+01,2.908800e+01,2.334560e+01,3.402767e+01,3.666756e+01,3.816870e+01,4.145253e+01
28864,AGIS_Os06g013010, 4.929647e-01, 1.6305637243, 3.943948e-01,5.439789e-01,7.447190e-01,Not_significant,3.793330e+00,5.684200e+00,1.444768e+00,5.093587e-01,1.856840e+00,2.614768e+00,3.736283e+00,4.467937e+00
28865,AGIS_Os06g013020, 5.783819e-01, 2.2271600902, 2.022872e+00,1.831744e-01,4.000428e-01,Not_significant,3.793330e+00,2.957320e+00,4.944317e+00,3.013705e+00,5.397790e+00,5.107919e+00,3.956065e+00,7.645137e+00
28866,AGIS_Os06g013030, 3.694588e-02, 4.4506651174, 4.175596e-02,8.418848e-01,9.265333e-01,Not_significant,2.093918e+01,2.269839e+01,2.221732e+01,2.016211e+01,2.059797e+01,2.316806e+01,2.252759e+01,2.194254e+01
28868,AGIS_Os06g013050, 1.820343e-01, 4.8119214911, 1.192005e+00,2.986787e-01,5.358366e-01,Not_significant,2.670504e+01,2.642385e+01,2.664794e+01,2.512836e+01,3.191173e+01,2.778951e+01,2.934081e+01,3.008411e+01
28870,AGIS_Os06g013070, 6.441910e-02, 4.8776624159, 1.171994e-01,7.386604e-01,8.704203e-01,Not_significant,3.317899e+01,2.627022e+01,2.459316e+01,2.983993e+01,2.569348e+01,3.192449e+01,2.358987e+01,3.946678e+01
28872,AGIS_Os06g013090,-3.358244e-01, 2.1356547904, 2.304773e-01,6.422922e-01,8.118070e-01,Not_significant,2.680620e+00,4.224743e+00,6.806463e+00,4.541781e+00,6.520530e+00,4.317408e+00,6.959743e-01,4.666512e+00
28874,AGIS_Os06g013110, 2.084832e-01, 3.9089185203, 8.098966e-01,3.877740e-01,6.210430e-01,Not_significant,1.158230e+01,1.590040e+01,1.438347e+01,1.320088e+01,1.848203e+01,1.696559e+01,1.783892e+01,1.112020e+01
28881,AGIS_Os06g013180, 5.585233e-01, 4.8603561977, 5.169840e+00,4.509935e-02,1.672344e-01,Not_significant,1.992762e+01,2.008673e+01,3.624763e+01,1.859159e+01,4.516871e+01,2.748547e+01,2.882799e+01,3.534635e+01
28882,AGIS_Os06g013190,-1.600378e+00, 3.9854509264, 6.876076e+00,3.847377e-02,1.506967e-01,Not_significant,1.016612e+01,3.445086e+01,2.212100e+01,2.580751e+01,1.537291e+01,4.803876e+00,3.882804e+00,9.283381e+00
28893,AGIS_Os06g013300, 7.961367e-01, 4.2202568199, 8.111464e+00,1.631743e-02,8.533264e-02,Not_significant,1.830914e+01,8.871961e+00,1.403030e+01,1.290375e+01,1.472517e+01,1.964116e+01,2.871810e+01,3.127556e+01
28894,AGIS_Os06g013310, 1.744173e-02, 6.4485821377, 2.956270e-03,9.580724e-01,9.822453e-01,Not_significant,1.425786e+02,7.723599e+01,6.533562e+01,6.910299e+01,5.613702e+01,9.857067e+01,9.948770e+01,8.965661e+01
28896,AGIS_Os06g013330,-2.130693e-01, 5.1563953221, 1.234567e+00,2.906408e-01,5.276812e-01,Not_significant,3.646654e+01,4.266991e+01,3.438548e+01,3.820190e+01,3.191173e+01,3.040428e+01,4.413942e+01,2.641047e+01
28950,AGIS_Os06g013870, 2.110385e-01, 7.2829448208, 1.719355e+00,2.169649e-01,4.437510e-01,Not_significant,1.689296e+02,1.328106e+02,1.386014e+02,1.369326e+02,1.551973e+02,1.896011e+02,1.501107e+02,1.730581e+02
28951,AGIS_Os06g013880, 6.075903e-01, 6.3246920082, 1.787788e+00,2.316654e-01,4.608438e-01,Not_significant,2.422673e+01,6.740386e+01,7.063310e+01,1.034847e+02,1.016512e+02,1.317113e+02,7.490881e+01,6.657227e+01
28952,AGIS_Os06g013890,-2.286042e-01, 4.0019392484, 6.397642e-01,4.410760e-01,6.663170e-01,Not_significant,1.481927e+01,2.381219e+01,1.245711e+01,1.799734e+01,1.550245e+01,9.364518e+00,1.512828e+01,1.836819e+01
28953,AGIS_Os06g013900,-1.152155e+00, 0.5925649670, 1.104390e+00,3.162473e-01,5.543083e-01,Not_significant,2.528886e+00,1.843524e+00,1.284238e+00,1.358290e+00,2.331845e+00,0.000000e+00,8.424952e-01,1.141806e+00
28955,AGIS_Os06g013920, 1.085809e-01, 1.1088016435, 3.720311e-02,8.506307e-01,9.316890e-01,Not_significant,2.630042e+00,2.688473e+00,1.637404e+00,1.061164e+00,2.936398e+00,2.797194e+00,1.575100e+00,1.290737e+00
28956,AGIS_Os06g013930, 5.314372e-01, 6.1113429141, 1.147349e+01,6.216757e-03,4.312731e-02,Not_significant,5.887247e+01,4.835411e+01,5.981340e+01,5.883092e+01,9.098515e+01,8.549683e+01,7.725315e+01,7.282738e+01
28969,AGIS_Os06g014060, 1.722929e-01, 1.4006915036, 1.169695e-01,7.389062e-01,8.705405e-01,Not_significant,2.326575e+00,2.803693e+00,2.151099e+00,2.207221e+00,2.331845e+00,3.466088e+00,3.333351e+00,1.836819e+00
28970,AGIS_Os06g014070, 9.259323e-01,-0.8220590100, 4.121315e-01,5.356140e-01,7.388696e-01,Not_significant,1.011555e-01,0.000000e+00,4.494834e-01,7.640380e-01,2.159116e-01,0.000000e+00,1.245428e+00,9.928750e-01
28971,AGIS_Os06g014080,-1.746109e-01, 4.7554655726, 9.225572e-01,3.578118e-01,5.940955e-01,Not_significant,3.156050e+01,2.692314e+01,2.536371e+01,3.034929e+01,2.573666e+01,2.389776e+01,2.897451e+01,2.258791e+01
28973,AGIS_Os06g014100, 1.037851e+01, 4.0723629075, 4.052475e+02,6.821078e-10,2.668778e-07,UP,0.000000e+00,0.000000e+00,6.421191e-02,0.000000e+00,3.212765e+01,3.618109e+01,2.820527e+01,3.753067e+01
28974,AGIS_Os06g014110,-7.244202e-01, 4.2367405482, 4.034703e+00,7.647763e-02,2.344845e-01,Not_significant,2.316460e+01,2.031717e+01,3.127120e+01,1.528076e+01,2.197980e+01,4.378216e+00,1.783892e+01,1.578671e+01
28976,AGIS_Os06g014130,-5.593970e-01, 4.8782590860, 1.469805e+00,2.692898e-01,5.062615e-01,Not_significant,2.756486e+01,3.836835e+01,4.568678e+01,2.385496e+01,3.618678e+01,1.009422e+01,1.908435e+01,3.365846e+01
28980,AGIS_Os06g014170,-6.158727e-01, 3.6175159073, 6.788817e+00,2.477696e-02,1.121586e-01,Not_significant,1.466754e+01,1.417209e+01,1.534665e+01,1.460161e+01,1.001830e+01,1.155363e+01,7.948759e+00,9.184094e+00
28983,AGIS_Os06g014200, 6.029538e-01, 5.5195110100, 3.634553e+00,9.366353e-02,2.663313e-01,Not_significant,4.992022e+01,2.899710e+01,3.306914e+01,3.200470e+01,3.078899e+01,7.297027e+01,6.630071e+01,5.232451e+01
