GeneID	WTmockLP_1	WTmockLP_2	WTmockLP_3	WTmockLP_4	WTmockHP_1	WTmockHP_2	WTmockHP_3	WTmockHP_4
AGIS_Os06g022670	0	0	0	0	0	0	0	0
AGIS_Os06g022680	0	3	0	0	20	0	24	0
AGIS_Os06g022690	0	0	0	0	0	0	0	0
AGIS_Os06g022700	0	0	0	0	0	0	0	0
AGIS_Os06g022710	0	0	0	0	0	0	0	0
AGIS_Os06g022720	0	0	0	0	0	0	0	0
AGIS_Os06g022730	0	0	0	0	0	0	0	0
AGIS_Os06g022740	0	0	0	0	0	0	0	0
AGIS_Os06g022750	0	0	0	0	0	0	0	0
AGIS_Os06g022760	0	0	0	0	0	0	0	0
AGIS_Os06g022770	0	0	0	0	0	0	0	0
AGIS_Os06g022780	0	0	0	0	0	0	0	0
AGIS_Os06g022790	0	0	0	0	0	0	0	0
AGIS_Os06g022800	43	93	90	196	58	82	132	139
AGIS_Os06g022810	0	0	0	0	0	0	0	0
AGIS_Os06g022820	0	0	0	0	0	0	0	0
AGIS_Os06g022830	0	0	0	0	0	0	0	0
AGIS_Os06g022840	0	0	0	0	0	0	0	0
AGIS_Os06g022850	719	1336	1032	856	564	833	598	972
AGIS_Os06g022860	0	0	0	0	0	0	0	0
AGIS_Os06g022870	0	0	0	0	0	0	0	0
AGIS_Os06g022880	0	0	0	0	0	0	0	0
AGIS_Os06g022890	0	0	0	0	0	0	0	0
AGIS_Os06g022900	0	0	0	0	0	0	0	0
AGIS_Os06g022910	0	0	0	0	0	0	0	0
AGIS_Os06g022920	0	0	0	0	0	0	0	0
AGIS_Os06g022930	0	0	0	0	0	0	0	0
AGIS_Os06g022940	0	0	0	0	0	0	0	0
AGIS_Os06g022950	0	0	0	0	0	0	0	0
AGIS_Os06g022960	0	0	0	0	0	0	0	0
AGIS_Os06g022970	6	4	26	0	0	4	0	22
AGIS_Os06g022980	0	0	0	0	0	0	0	0
AGIS_Os06g022990	0	0	0	0	0	0	0	0
AGIS_Os06g023000	0	0	8	0	0	0	0	2
AGIS_Os06g023010	55	72	49	87	1	46	6	224
AGIS_Os06g023020	0	0	0	0	0	0	0	0
AGIS_Os06g023030	26	44	16	36	24	0	8	26
AGIS_Os06g023040	27	0	6	36	1	40	8	39
AGIS_Os06g023050	0	0	10	0	0	0	0	0
AGIS_Os06g023060	0	0	0	0	0	0	0	0
AGIS_Os06g023070	0	0	0	0	0	0	0	0
AGIS_Os06g023080	0	0	0	0	0	0	0	0
AGIS_Os06g023090	0	0	0	0	0	0	0	0
AGIS_Os06g023100	0	0	0	0	0	0	0	0
AGIS_Os06g023110	0	0	0	0	0	0	0	0
AGIS_Os06g023120	165	496	552	420	759	583	393	533
AGIS_Os06g023130	0	0	0	0	0	0	0	0
AGIS_Os06g023140	0	0	0	0	0	0	0	0
AGIS_Os06g023150	0	0	0	0	0	0	0	0
AGIS_Os06g023160	0	0	0	0	0	0	0	0
AGIS_Os06g023170	0	0	0	0	0	0	0	0
AGIS_Os06g023180	0	0	0	0	0	0	0	0
AGIS_Os06g023190	0	2	0	0	0	0	0	0
AGIS_Os06g023200	0	0	0	0	0	0	0	0
AGIS_Os06g023210	0	0	0	0	0	0	0	0
AGIS_Os06g023220	0	0	0	0	0	0	0	0
AGIS_Os06g023230	0	0	0	0	0	0	0	0
AGIS_Os06g023240	0	0	0	0	0	0	0	0
AGIS_Os06g023250	0	0	0	0	0	0	0	0
AGIS_Os06g023260	0	0	0	0	0	0	0	0
AGIS_Os06g023270	0	0	0	0	0	0	0	0
AGIS_Os06g023280	0	0	0	0	0	0	0	0
AGIS_Os06g023290	0	0	0	0	0	0	0	0
AGIS_Os06g023300	0	0	0	0	0	0	0	0
AGIS_Os06g023310	0	0	0	0	0	0	0	0
AGIS_Os06g023320	0	0	0	0	0	0	0	0
AGIS_Os06g023330	0	0	0	0	0	0	0	0
AGIS_Os06g023340	0	0	0	0	0	0	0	0
AGIS_Os06g023350	0	0	0	0	0	0	0	0
AGIS_Os06g023360	0	0	0	0	0	0	0	0
AGIS_Os06g023370	0	0	0	0	0	0	0	0
AGIS_Os06g023380	0	0	0	0	0	0	0	0
AGIS_Os06g023390	0	0	0	0	0	0	0	0
AGIS_Os06g023400	0	0	0	0	0	0	0	0
AGIS_Os06g023410	0	0	0	0	0	0	0	0
AGIS_Os06g023420	0	0	0	0	0	0	0	0
AGIS_Os06g023430	0	0	0	0	0	0	0	0
AGIS_Os06g023440	0	0	0	0	0	0	0	0
AGIS_Os06g023450	0	0	0	0	0	0	0	0
AGIS_Os06g023460	0	0	0	0	0	0	0	0
AGIS_Os06g023470	44	44	80	77	4	141	102	84
AGIS_Os06g023480	0	0	0	0	0	0	0	0
AGIS_Os06g023490	0	0	0	0	0	0	0	0
AGIS_Os06g023500	0	0	0	0	0	0	0	0
AGIS_Os06g023510	0	0	0	0	0	0	0	0
AGIS_Os06g023520	0	0	0	0	0	0	0	0
AGIS_Os06g023530	0	0	0	0	0	0	0	0
AGIS_Os06g023540	5	0	1	0	0	1	0	4
AGIS_Os06g023550	1	10	11	4	0	35	0	4
AGIS_Os06g023560	0	0	0	0	0	0	0	0
AGIS_Os06g023570	6	0	0	0	0	0	0	0
AGIS_Os06g023580	0	0	0	0	0	0	0	0
AGIS_Os06g023590	0	0	0	0	0	0	0	0
AGIS_Os06g023600	0	0	0	0	0	0	0	0
AGIS_Os06g023610	0	0	0	0	0	0	0	0
AGIS_Os06g023620	0	0	0	0	0	0	0	0
AGIS_Os06g023630	0	0	0	0	0	0	0	0
AGIS_Os06g023640	0	0	0	0	0	0	0	0
AGIS_Os06g023650	0	0	0	0	0	0	0	0
AGIS_Os06g023660	0	0	0	0	0	0	0	0
AGIS_Os06g023670	0	0	0	0	0	0	0	0
AGIS_Os06g023680	0	0	0	0	0	0	0	0
AGIS_Os06g023690	0	0	0	0	0	0	0	0
AGIS_Os06g023700	0	0	0	0	0	0	0	0
AGIS_Os06g023710	0	0	0	0	0	0	0	0
AGIS_Os06g023720	0	0	0	0	0	0	0	0
AGIS_Os06g023730	91	129	97	52	0	58	47	194
AGIS_Os06g023740	0	0	0	0	0	0	0	0
AGIS_Os06g023750	120	184	129	92	80	126	84	179
AGIS_Os06g023760	0	0	0	0	0	0	0	0
AGIS_Os06g023770	0	0	0	0	0	0	0	0
AGIS_Os06g023780	0	0	0	0	0	0	0	0
AGIS_Os06g023790	0	0	0	0	0	0	0	0
AGIS_Os06g023800	0	0	0	0	0	0	0	0
AGIS_Os06g023810	0	0	0	0	0	0	0	0
AGIS_Os06g023820	656	974	699	866	246	878	338	1459
AGIS_Os06g023830	0	0	0	0	0	0	0	0
AGIS_Os06g023840	0	0	0	0	0	0	0	0
AGIS_Os06g023850	0	0	0	0	0	0	0	0
AGIS_Os06g023860	193	153	246	221	223	262	222	282
AGIS_Os06g023870	0	0	0	0	0	0	0	0
AGIS_Os06g023880	0	0	0	0	0	0	0	0
AGIS_Os06g023890	0	0	0	0	0	0	0	0
AGIS_Os06g023900	0	14	14	0	34	8	0	0
AGIS_Os06g023910	0	0	0	0	0	0	0	0
AGIS_Os06g023920	0	0	0	0	0	0	0	0
AGIS_Os06g023930	0	0	0	0	0	0	0	0
AGIS_Os06g023940	0	0	0	0	0	0	0	0
AGIS_Os06g023950	0	0	0	0	0	0	0	0
AGIS_Os06g023960	0	0	0	0	0	0	0	0
AGIS_Os06g023970	0	0	0	0	0	0	0	0
AGIS_Os06g023980	0	0	0	0	0	0	0	0
AGIS_Os06g023990	0	0	0	0	0	0	0	0
AGIS_Os06g024000	0	0	0	0	0	0	0	0
AGIS_Os06g024010	4	0	0	0	13	0	0	2
AGIS_Os06g024020	0	0	0	0	0	0	0	14
AGIS_Os06g024030	0	0	0	0	0	0	0	0
AGIS_Os06g024040	5705	10248	11015	9072	14238	10043	7204	10455
AGIS_Os06g024050	0	0	0	0	0	0	0	0
AGIS_Os06g024060	0	0	0	0	0	0	0	0
AGIS_Os06g024070	12	39	25	43	273	205	136	144
AGIS_Os06g024080	0	0	0	0	0	0	0	0
AGIS_Os06g024090	0	0	0	0	0	0	0	0
AGIS_Os06g024100	0	0	0	0	0	0	0	0
AGIS_Os06g024110	0	0	0	0	0	0	0	0
AGIS_Os06g024120	0	0	0	0	0	0	0	0
AGIS_Os06g024130	112	124	166	88	117	153	136	233
AGIS_Os06g024140	0	0	0	0	0	0	0	0
AGIS_Os06g024150	4	6	0	0	0	14	0	0
AGIS_Os06g024160	14	41	54	65	0	20	1	52
AGIS_Os06g024170	0	0	0	0	0	0	0	0
AGIS_Os06g024180	0	0	0	0	0	0	0	0
AGIS_Os06g024190	0	0	0	0	0	0	0	0
AGIS_Os06g024200	44	88	25	59	44	51	37	44
AGIS_Os06g024210	0	0	0	0	12	8	0	3
AGIS_Os06g024220	0	0	0	0	0	0	0	14
AGIS_Os06g024230	0	4	0	0	0	0	0	5
AGIS_Os06g024240	9	0	10	16	0	2	0	5
AGIS_Os06g024250	297	478	592	368	606	457	354	499
AGIS_Os06g024260	0	0	0	0	0	0	0	0
AGIS_Os06g024270	122	212	327	188	150	300	275	312
AGIS_Os06g024280	864	903	1101	862	300	1335	614	2070
AGIS_Os06g024290	0	0	0	0	0	0	0	0
AGIS_Os06g024300	26	58	64	58	14	32	36	86
AGIS_Os06g024310	721	1259	1061	988	622	1195	816	1478
AGIS_Os06g024320	0	0	0	0	0	0	0	0
AGIS_Os06g024330	0	0	0	0	0	0	0	0
AGIS_Os06g024340	10	0	8	0	13	1	0	6
AGIS_Os06g024350	0	0	0	0	0	0	0	0
AGIS_Os06g024360	0	0	0	0	0	0	0	0
AGIS_Os06g024370	350	512	495	376	64	587	127	701
AGIS_Os06g024380	61	35	93	47	52	54	8	83
AGIS_Os06g024390	88	55	139	141	156	222	63	241
AGIS_Os06g024410	0	0	0	0	0	0	0	0
AGIS_Os06g024420	0	0	0	0	0	0	0	0
AGIS_Os06g024430	0	0	0	0	0	0	0	0
AGIS_Os06g024440	0	0	0	0	0	0	0	0
AGIS_Os06g024450	238	334	282	228	183	381	160	514
AGIS_Os06g024460	112	46	79	52	110	132	89	167
AGIS_Os06g024470	0	0	0	0	0	0	0	0
AGIS_Os06g024480	147	233	399	233	261	319	217	383
AGIS_Os06g024490	0	0	0	0	0	0	0	0
AGIS_Os06g024500	0	0	0	0	0	0	0	0
AGIS_Os06g024510	0	0	0	0	0	0	0	0
AGIS_Os06g024520	0	0	0	0	0	0	0	0
AGIS_Os06g024530	0	0	0	1	2	8	6	4
AGIS_Os06g024540	314	361	295	265	77	315	90	578
AGIS_Os06g024550	0	0	0	0	0	0	0	0
AGIS_Os06g024560	0	0	0	0	0	0	0	0
AGIS_Os06g024570	0	0	0	0	0	0	0	0
AGIS_Os06g024580	0	0	0	0	0	0	0	0
AGIS_Os06g024590	0	0	0	0	0	3	0	0
AGIS_Os06g024600	1250	1382	1908	2212	2104	2005	1183	1729
AGIS_Os06g024610	0	0	0	0	0	0	0	0
AGIS_Os06g024620	239	328	439	315	318	523	380	680
AGIS_Os06g024630	0	0	0	0	0	0	0	0
AGIS_Os06g024640	0	0	0	0	0	0	0	0
AGIS_Os06g024650	0	0	0	0	0	0	0	0
AGIS_Os06g024660	0	0	0	0	0	0	0	0
AGIS_Os06g024670	0	0	0	0	0	0	0	1
AGIS_Os06g024680	32	81	33	53	0	8	10	38
AGIS_Os06g024690	0	0	0	0	0	0	0	0
AGIS_Os06g024700	0	0	0	4	0	0	0	0
AGIS_Os06g024710	0	0	0	0	0	0	0	0
AGIS_Os06g024720	0	0	0	0	0	0	0	0
AGIS_Os06g024730	0	0	0	0	0	0	0	0
AGIS_Os06g024740	0	0	0	0	0	0	0	0
AGIS_Os06g024750	0	0	0	0	0	0	0	0
AGIS_Os06g024760	0	0	0	0	0	0	0	0
AGIS_Os06g024770	0	0	0	0	0	0	0	0
AGIS_Os06g024780	0	0	0	6	0	1	18	14
AGIS_Os06g024790	0	0	0	0	0	0	0	0
AGIS_Os06g024800	0	0	0	0	0	0	0	0
AGIS_Os06g024810	0	0	0	0	0	0	0	0
AGIS_Os06g024820	0	0	0	0	0	0	0	0
AGIS_Os06g024830	0	0	0	0	0	0	0	0
AGIS_Os06g024840	0	0	0	0	0	0	0	0
AGIS_Os06g024850	0	0	0	0	0	0	0	0
AGIS_Os06g024860	0	0	0	0	0	0	0	0
AGIS_Os06g024870	0	0	0	0	0	0	0	0
AGIS_Os06g024880	0	0	0	0	0	0	0	0
AGIS_Os06g024890	0	0	0	0	0	0	0	0
AGIS_Os06g024900	0	0	0	0	0	0	0	0
AGIS_Os06g024910	0	0	0	0	0	0	0	0
AGIS_Os06g024920	15	40	55	40	18	49	10	52
AGIS_Os06g024930	0	0	0	0	0	0	0	0
AGIS_Os06g024940	0	0	0	0	0	0	0	0
AGIS_Os06g024950	0	0	0	0	0	0	0	0
AGIS_Os06g024960	0	0	0	0	0	0	0	0
AGIS_Os06g024970	1085	1304	1945	1328	1787	1661	1283	2087
AGIS_Os06g024980	14	8	0	4	0	0	2	10
AGIS_Os06g024990	0	0	0	0	0	0	0	0
AGIS_Os06g025000	158	362	352	124	505	272	231	370
AGIS_Os06g025010	0	0	0	0	0	0	0	0
AGIS_Os06g025020	0	0	0	0	0	0	0	0
AGIS_Os06g025030	0	0	0	0	0	0	0	0
AGIS_Os06g025040	1267	1887	2008	1348	117	695	158	1057
AGIS_Os06g025050	0	0	0	0	0	0	0	0
AGIS_Os06g025060	0	0	0	0	0	0	0	0
AGIS_Os06g025070	11	0	14	8	17	0	0	16
AGIS_Os06g025080	0	0	0	0	0	0	0	0
AGIS_Os06g025090	154	1099	1370	1038	794	682	445	627
AGIS_Os06g025100	11	16	15	38	60	24	16	16
AGIS_Os06g025110	0	0	0	0	0	0	0	0
AGIS_Os06g025120	0	0	0	0	0	0	0	0
AGIS_Os06g025130	9	53	26	19	6	42	19	11
AGIS_Os06g025140	0	0	0	0	0	0	0	0
AGIS_Os06g025150	175	295	264	172	207	262	61	190
AGIS_Os06g025160	0	0	0	0	0	0	0	0
AGIS_Os06g025170	0	0	0	0	0	0	0	0
AGIS_Os06g025180	0	0	0	0	0	0	0	0
AGIS_Os06g025190	0	0	0	0	0	0	0	0
AGIS_Os06g025200	0	0	8	0	0	0	0	0
AGIS_Os06g025210	0	0	0	0	0	0	0	0
AGIS_Os06g025220	12	16	35	12	28	13	48	62
AGIS_Os06g025230	130	201	205	188	89	225	108	356
AGIS_Os06g025240	0	0	0	0	0	0	0	0
AGIS_Os06g025250	0	0	0	0	0	0	0	0
AGIS_Os06g025260	0	0	0	0	0	0	0	0
AGIS_Os06g025270	65	92	42	29	31	48	38	43
AGIS_Os06g025280	27	30	5	0	15	19	4	11
AGIS_Os06g025290	0	0	0	0	0	0	0	0
AGIS_Os06g025300	0	0	0	0	0	0	0	0
AGIS_Os06g025310	0	0	0	0	0	0	0	0
AGIS_Os06g025320	0	0	0	0	0	0	0	0
AGIS_Os06g025330	0	0	0	0	0	0	0	0
AGIS_Os06g025340	28	4	32	54	86	40	35	19
AGIS_Os06g025350	0	0	0	0	0	0	0	0
AGIS_Os06g025360	302	538	751	418	394	268	522	304
AGIS_Os06g025370	53	42	44	44	0	0	0	14
AGIS_Os06g025380	279	185	344	174	96	250	52	453
AGIS_Os06g025390	0	0	0	0	0	0	0	0
AGIS_Os06g025400	22	30	47	37	62	38	45	65
AGIS_Os06g025410	792	1195	1129	843	723	1055	894	1356
AGIS_Os06g025420	0	0	0	0	0	0	0	0
AGIS_Os06g025430	0	0	0	0	0	0	0	0
AGIS_Os06g025440	0	0	0	0	0	0	0	0
AGIS_Os06g025450	0	0	0	0	0	0	0	0
AGIS_Os06g025460	0	0	0	0	0	0	0	0
AGIS_Os06g025470	0	0	0	0	0	0	0	20
AGIS_Os06g025480	0	0	0	0	0	0	0	0
AGIS_Os06g025490	75	62	56	15	0	0	0	16
AGIS_Os06g025500	735	514	761	630	266	1051	324	1533
AGIS_Os06g025510	0	0	0	0	0	0	0	0
AGIS_Os06g025520	0	0	0	0	0	0	0	0
AGIS_Os06g025530	0	0	0	0	0	0	0	0
AGIS_Os06g025540	0	0	0	0	0	0	0	0
AGIS_Os06g025550	0	0	0	0	0	0	0	0
AGIS_Os06g025560	1361	1803	2085	2062	2119	1826	1666	1979
AGIS_Os06g025570	0	0	0	0	0	0	0	0
AGIS_Os06g025580	0	0	0	0	0	0	0	0
AGIS_Os06g025590	0	0	0	0	0	0	0	0
AGIS_Os06g025600	16	10	60	14	24	20	24	28
AGIS_Os06g025610	0	0	0	0	0	0	0	0
AGIS_Os06g025620	0	0	0	0	0	0	0	0
AGIS_Os06g025630	10	0	11	9	43	60	20	94
AGIS_Os06g025640	420	465	640	556	713	597	490	844
AGIS_Os06g025650	0	0	0	0	0	0	0	0
AGIS_Os06g025660	0	0	0	0	0	0	0	0
AGIS_Os06g025670	0	0	0	0	0	0	0	0
AGIS_Os06g025680	0	0	0	0	0	0	0	0
AGIS_Os06g025690	340	477	688	632	153	635	376	758
AGIS_Os06g025700	0	0	0	0	0	0	0	0
AGIS_Os06g025710	0	0	0	0	0	0	0	0
AGIS_Os06g025720	58	106	162	93	206	204	137	148
AGIS_Os06g025730	33	19	21	23	1	29	0	61
AGIS_Os06g025740	0	0	0	0	0	0	0	0
AGIS_Os06g025750	12	4	59	38	0	51	44	32
AGIS_Os06g025760	2957	3444	3623	2548	725	2873	664	3717
AGIS_Os06g025770	0	0	0	0	0	0	0	0
AGIS_Os06g025780	320	284	439	351	108	387	103	873
AGIS_Os06g025790	0	0	0	0	0	0	0	0
AGIS_Os06g025800	0	0	0	0	0	0	0	0
AGIS_Os06g025810	526	243	362	324	188	487	63	1125
AGIS_Os06g025820	25	32	26	0	0	0	0	0
AGIS_Os06g025830	0	0	0	0	0	0	0	0
AGIS_Os06g025840	3	16	36	27	0	0	0	6
AGIS_Os06g025850	70	240	302	18	362	198	133	184
AGIS_Os06g025860	0	0	0	0	0	0	0	0
AGIS_Os06g025870	8	10	6	10	0	0	8	0
AGIS_Os06g025880	0	0	0	0	0	0	0	0
AGIS_Os06g025890	0	0	0	0	0	0	0	0
AGIS_Os06g025900	0	0	0	0	0	0	0	0
AGIS_Os06g025910	0	0	0	0	0	0	0	0
AGIS_Os06g025920	0	0	0	0	0	0	0	0
AGIS_Os06g025930	0	0	0	0	0	0	0	0
AGIS_Os06g025940	0	12	0	0	0	0	0	0
AGIS_Os06g025950	0	0	0	0	0	0	0	0
AGIS_Os06g025960	0	0	0	0	0	0	0	0
AGIS_Os06g025970	0	0	0	0	0	0	0	0
AGIS_Os06g025980	255	305	150	186	11	178	26	531
AGIS_Os06g025990	34	10	10	6	0	12	9	42
AGIS_Os06g026000	35	32	18	9	24	19	1	61
AGIS_Os06g026010	0	0	0	0	0	0	0	0
AGIS_Os06g026020	0	0	0	0	0	0	0	0
AGIS_Os06g026030	19	0	34	3	0	14	0	14
AGIS_Os06g026040	6	42	5	0	0	36	16	48
AGIS_Os06g026050	4	15	24	18	0	6	34	4
AGIS_Os06g026060	0	0	0	0	0	0	0	0
AGIS_Os06g026070	4438	1432	1426	1393	620	1091	1074	1030
AGIS_Os06g026080	0	0	0	0	0	0	0	0
AGIS_Os06g026090	0	0	0	0	0	0	0	0
AGIS_Os06g026100	0	0	0	0	0	0	0	0
AGIS_Os06g026110	0	0	0	0	0	0	0	0
AGIS_Os06g026120	0	0	0	0	0	0	0	0
AGIS_Os06g026130	170	178	200	128	6	80	16	123
AGIS_Os06g026140	32	13	31	25	0	58	49	91
AGIS_Os06g026150	929	1201	1317	1021	1365	1032	810	1255
AGIS_Os06g026160	1094	1209	1552	1416	1640	1254	845	1240
AGIS_Os06g026170	0	0	0	0	0	0	0	0
AGIS_Os06g026180	0	0	0	0	0	0	0	0
AGIS_Os06g026190	69	144	70	95	190	224	157	185
AGIS_Os06g026200	0	0	0	0	0	0	0	0
AGIS_Os06g026210	0	0	0	0	0	0	0	0
AGIS_Os06g026220	0	0	0	0	0	0	0	0
AGIS_Os06g026230	0	0	0	0	0	0	0	0
AGIS_Os06g026240	8	28	20	4	18	13	8	22
AGIS_Os06g026250	0	0	0	0	0	0	0	0
AGIS_Os06g026260	0	0	0	0	0	6	0	0
AGIS_Os06g026270	1	0	0	0	0	0	0	0
AGIS_Os06g026280	0	0	0	0	0	0	0	0
AGIS_Os06g026290	68	44	76	14	170	126	139	97
AGIS_Os06g026300	0	0	0	0	0	0	0	0
AGIS_Os06g026310	0	0	0	0	0	0	0	0
AGIS_Os06g026320	49	85	110	38	41	112	192	160
AGIS_Os06g026330	704	869	715	613	284	981	340	1340
AGIS_Os06g026340	484	1232	964	483	3847	1215	875	1173
AGIS_Os06g026350	0	0	0	0	0	0	0	0
AGIS_Os06g026360	2217	2500	3529	2631	2085	3993	2534	4724
AGIS_Os06g026370	0	0	0	0	0	0	0	0
AGIS_Os06g026380	0	0	0	0	0	0	0	0
AGIS_Os06g026390	85	123	202	81	38	52	60	38
AGIS_Os06g026400	0	0	0	0	0	0	0	0
AGIS_Os06g026410	0	0	0	0	0	0	0	0
AGIS_Os06g026420	966	1509	1232	1301	1408	1317	855	2383
AGIS_Os06g026430	0	0	0	0	0	0	0	0
AGIS_Os06g026440	0	0	0	0	0	16	0	12
AGIS_Os06g026450	0	0	0	0	0	0	0	0
AGIS_Os06g026460	10	0	12	0	75	24	17	10
AGIS_Os06g026470	0	0	0	0	0	0	0	0
AGIS_Os06g026480	12	8	75	12	39	3	49	13
AGIS_Os06g026490	140	162	229	122	150	125	115	208
AGIS_Os06g026500	0	0	0	0	0	0	0	0
AGIS_Os06g026510	166	349	400	367	318	478	326	387
AGIS_Os06g026520	0	0	0	0	0	0	0	0
AGIS_Os06g026530	0	0	0	0	0	0	0	0
AGIS_Os06g026540	0	8	0	0	20	6	12	0
AGIS_Os06g026550	27	37	24	11	0	34	8	29
AGIS_Os06g026560	0	0	0	0	0	0	0	0
AGIS_Os06g026570	1718	1324	1456	1480	355	2154	303	3981
AGIS_Os06g026580	473	435	524	332	96	601	72	1010
AGIS_Os06g026590	0	4	0	0	25	18	0	43
AGIS_Os06g026600	0	0	0	0	0	0	0	0
AGIS_Os06g026610	0	0	0	0	0	0	0	0
AGIS_Os06g026620	12	36	4	22	42	97	76	129
AGIS_Os06g026630	305	168	384	372	289	462	246	444
AGIS_Os06g026640	341	429	451	383	109	327	86	845
AGIS_Os06g026650	517	1278	831	859	732	432	390	422
AGIS_Os06g026660	86	80	135	128	51	96	74	161
AGIS_Os06g026670	18	0	0	0	0	0	0	0
AGIS_Os06g026680	326	440	706	511	556	489	441	637
AGIS_Os06g026690	0	0	0	0	0	0	0	0
AGIS_Os06g026700	364	458	656	438	208	638	425	1003
AGIS_Os06g026710	28	93	38	24	14	132	16	56
AGIS_Os06g026720	306	691	511	398	293	464	395	592
AGIS_Os06g026730	0	0	0	0	0	0	0	0
AGIS_Os06g026740	749	1227	1618	1359	1888	1784	1192	1748
AGIS_Os06g026750	0	0	0	0	0	0	0	0
AGIS_Os06g026760	0	0	0	0	0	0	0	0
AGIS_Os06g026770	0	0	0	0	0	0	0	0
AGIS_Os06g026780	0	0	0	0	0	0	0	0
AGIS_Os06g026790	0	0	0	0	0	0	0	0
AGIS_Os06g026800	0	0	0	0	0	0	0	0
AGIS_Os06g026810	0	0	0	0	0	0	0	0
AGIS_Os06g026820	0	0	0	0	0	0	0	0
AGIS_Os06g026830	0	0	0	0	0	0	0	0
AGIS_Os06g026840	0	0	0	0	0	0	0	0
AGIS_Os06g026850	0	0	0	0	0	0	0	0
AGIS_Os06g026860	0	0	0	0	0	0	0	0
AGIS_Os06g026870	0	0	0	0	0	0	0	0
AGIS_Os06g026880	0	0	0	14	56	32	0	0
AGIS_Os06g026890	0	0	0	0	0	0	0	0
AGIS_Os06g026900	0	0	0	0	0	0	0	0
AGIS_Os06g026910	0	0	0	0	0	0	0	0
AGIS_Os06g026920	0	0	0	0	0	0	0	0
AGIS_Os06g026930	0	0	0	0	0	0	0	0
AGIS_Os06g026940	0	0	0	0	0	0	0	0
AGIS_Os06g026950	259	392	658	443	328	613	378	855
AGIS_Os06g026960	0	0	0	0	0	0	0	0
AGIS_Os06g026970	212	266	502	534	1001	464	521	770
AGIS_Os06g026980	0	0	0	0	0	0	0	0
AGIS_Os06g026990	3196	4398	4957	3911	10928	9929	6933	9581
AGIS_Os06g027000	0	0	0	0	0	0	0	0
AGIS_Os06g027010	0	0	0	0	0	0	0	0
AGIS_Os06g027020	0	0	0	0	0	0	0	0
AGIS_Os06g027030	0	0	0	0	0	0	0	0
AGIS_Os06g027040	0	0	0	0	0	0	0	0
AGIS_Os06g027050	0	0	0	0	0	0	0	0
AGIS_Os06g027060	161	150	145	86	36	96	12	128
AGIS_Os06g027070	8	22	30	16	40	36	0	30
AGIS_Os06g027080	0	0	0	0	0	0	0	0
AGIS_Os06g027090	0	0	0	0	0	0	0	0
AGIS_Os06g027100	255	399	310	289	1039	761	560	738
AGIS_Os06g027110	0	0	0	0	0	0	0	0
AGIS_Os06g027120	0	0	0	0	0	0	0	0
AGIS_Os06g027130	460	471	725	408	189	559	190	1162
AGIS_Os06g027140	72	35	67	33	12	168	40	173
AGIS_Os06g027150	244	330	658	330	403	467	336	656
AGIS_Os06g027160	89	98	93	54	142	95	171	127
AGIS_Os06g027170	26	56	72	33	70	66	34	142
AGIS_Os06g027180	90	42	51	94	0	118	18	113
AGIS_Os06g027190	605	865	1593	819	505	930	960	1700
AGIS_Os06g027200	0	0	0	0	0	0	0	0
AGIS_Os06g027210	433	779	878	626	440	501	326	509
AGIS_Os06g027220	0	0	0	0	0	0	0	0
AGIS_Os06g027230	0	0	0	0	0	0	0	0
AGIS_Os06g027240	0	0	0	0	0	0	0	0
AGIS_Os06g027250	0	0	0	0	0	0	0	0
AGIS_Os06g027260	0	0	0	0	0	0	0	0
AGIS_Os06g027270	0	0	0	0	0	0	0	0
AGIS_Os06g027280	0	0	0	0	0	0	0	0
AGIS_Os06g027290	0	0	0	0	0	0	0	0
AGIS_Os06g027300	0	0	8	0	0	0	0	0
AGIS_Os06g027310	0	0	0	0	0	0	0	0
AGIS_Os06g027320	0	0	0	0	0	0	0	0
AGIS_Os06g027330	0	0	0	0	0	0	0	0
AGIS_Os06g027340	793	806	1265	818	579	1318	963	1484
AGIS_Os06g027350	0	0	0	0	0	0	0	0
AGIS_Os06g027360	0	0	0	0	0	0	0	0
AGIS_Os06g027370	0	0	0	0	0	0	0	0
AGIS_Os06g027380	0	0	0	0	0	0	0	0
AGIS_Os06g027390	0	0	0	0	0	0	0	0
AGIS_Os06g027400	0	0	0	0	0	0	0	0
AGIS_Os06g027410	0	0	0	0	0	0	0	0
AGIS_Os06g027420	111	148	143	57	19	135	20	289
AGIS_Os06g027430	0	0	0	0	0	0	0	0
AGIS_Os06g027440	1543	1755	2507	1663	932	3049	1826	3546
AGIS_Os06g027450	104	109	114	143	52	159	8	287
AGIS_Os06g027460	0	0	0	0	0	0	0	0
AGIS_Os06g027470	0	0	0	0	0	0	0	0
AGIS_Os06g027480	0	0	0	0	0	0	0	0
AGIS_Os06g027490	0	0	0	0	0	0	0	0
AGIS_Os06g027500	0	0	0	0	0	0	0	0
AGIS_Os06g027510	47	1371	459	324	0	18	83	499
AGIS_Os06g027520	0	0	0	0	0	0	0	0
AGIS_Os06g027530	1	0	10	0	12	6	0	12
AGIS_Os06g027540	0	0	0	0	0	0	0	0
AGIS_Os06g027550	0	0	0	0	0	0	0	0
AGIS_Os06g027560	0	0	0	0	0	0	0	0
AGIS_Os06g027570	0	0	0	0	0	0	0	0
AGIS_Os06g027580	0	0	0	0	0	0	0	0
AGIS_Os06g027590	0	0	0	0	0	0	0	0
